video_id,comment_id,parent_comment_id,author,content,likes,created_time,collection_time
ftQZo7XaTOA&t=1231s,UgxxH3S9G_ONZFKRCNN4AaABAg,,@한국다람쥐-u1n,고맙게 잘 보겠습니다.,0,5개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzdCOj9AYsi5bGaj8V4AaABAg,,@fjald,감사합니다!,0,8개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugw7q0k5pThXqBXIwZp4AaABAg,,@초보가족-w2n7k,최고네요,0,5개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzoRyAqCRAzXwBgp6F4AaABAg,,@tobethelight963,파이썬 시작 이 강의로 시작합니다 고맙습니다,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwlcD2A1vwVDktWcjx4AaABAg,,@alukekum510,컴공과인데 파이선 열심히 해볼게요!,1,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugz2ESWeYOhuLPBI6M54AaABAg,,@Lv0training,"딱 다짐한순간 3신간전에 뜨는 조코딩님의 파이썬 코딩무료강의...!
이건 하라는거다",0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwovVNXPM-Na7iw0XB4AaABAg,,@Anilalily,패션코딩 말씀하실 때마다 너무 웃겨욬ㅋㅋㅋ,0,8개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugyqte27ZzuUaj5U6Q54AaABAg,,@김태훈-g8j,6:21:11부터 말하려는 내용의 영상이 없습니다.,8,1년 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,A6-Bvx4j4FnACIAjmxifwp,Ugyqte27ZzuUaj5U6Q54AaABAg,@hyun6124-t5r,"저도 제 컴이 이상한 줄 알았습니다.
근데 사파리/크롬 모두 그러길래 저만 그런가 하고 봤더니 영상이 깨져있는거군요...",0,10개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugwd7GCxzgl6O72KB7Z4AaABAg,,@김진우-f6z7r,자동매매 위해 파이썬 열심히 배우려고 합니다!,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugw-xpVcuHYyk3EDvhx4AaABAg,,@yun0603,취미로 파이썬 배우고자 하는데 좋은 강의 감사합니다 맥 버전 찾기가 참 힘드네요 ㅠ 윈도우랑 환경설정하는게 다르다보니 찾기가 힘들어요..,0,1년 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwrzZrLacynypmli7F4AaABAg,,@에어프레미아,파이썬 공부 해봐야겠네요 재밌을거같아요!,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwLDTfOQ2CDFWgiV8d4AaABAg,,@P-s6w-f4l,"내나이 10대 후반에 비주얼베이직에 C언어와 자바 와 리눅스까지 마스터하고 어도비의 거의 모든 플그램 포샵 일러 인디자인 프리미어와 3D 에프터 이펙터까지,,,
다만 영상 색조정은 다빈치 리졸브가 최강이라서 그것도 마스터 한후 음악 스튜디오의 기반이 되는 DAW와 큐베이스를  끝내고,,
파이썬의 공부가 끝나고 나니까 어언...30살이 다 되어가고 있었다...세상 참..지금은 화이트 해커로 활동 하는데...에휴 젊은 시절이 다 가버려서....
근데 웃기는게 정작 문서작성을 못해서 (ppt) 한달간 워드며 액셀 파워포인트..결국 나중엔 액셀의 매크로 또한 커스텀화 시켜..별걸 다 맹글어 봤지만...이젠...
감이 점점 떨어진다..한참 코딩할때의 집중력등이... 컴 인생 전성기 평균 10대중후반~20대초중반..인것 같다",0,3일 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwaFbsN8WC-tW8rDLd4AaABAg,,@lllll9892,"1일차 41:15
2일차 1:32:59
3일차 1:38:29
4일차 2:33:13
5일차 복습 
6일차 3:20:06
7일차 4:14:04",1,8개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,AFcw1fBNFutAGMEx9Sqb18,UgwaFbsN8WC-tW8rDLd4AaABAg,@shotmanag-y6n,포기했노 이기야?,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,AFcw1fBNFutAGMInVO-rnR,UgwaFbsN8WC-tW8rDLd4AaABAg,@lllll9892,@shotmanag-y6n  본업은 하면서 해야될꺼 아니노?,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwFnDMHmDGchcUSN0V4AaABAg,,@jayhong4367,회사에서 직무 변경을 하고 싶어서 이렇게 공부하러 찾아 왔습니다 :),0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugzgw_Os-wiryiS1W7l4AaABAg,,@이재호-o3n9s,"2:28:19
3:36:17
5:18:01
5:44:51
5:59:33
6:17:38
6:53:38",2,10개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxcUBZQelRPxaerUWN4AaABAg,,@nomad-x4t,와 ㅋㅋㅋ 그동안 책으로 햇을때는 조건절까지만하고 접고 마음 다잡앗을땐 년단위가 지나가있어서 다까먹음 다시 조건절까지히고엿는데 이런거잇엇음 안그랫지 한달안에 므스터해봐야겟다,1,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyhLvY-pq7LD0A2uX94AaABAg,,@Rogest-p6k,파이썬 공부해서 회사에서 하는 SAP토대로 하는 반복 리스트 만드는 업무 모두 자동화 하겠습니다...,0,6개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwgOX-KtOfxv0D_zjR4AaABAg,,@투데이12시간,묻따 교재구매햇습니다 시도는 해보겠습니다.,0,6개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwKLsVjAo4Or2jOMyl4AaABAg,,@우리는하나요,열심히 하겠습니다,0,4주 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxbVhb9GyzLgmYjZGl4AaABAg,,@ulion4899,감사합니다,0,9개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgznueHCE5VdwhFxVjZ4AaABAg,,@해피데이-l3n,6:13:00 모듈,0,9개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugy-Gquwnj8EKRoMUo94AaABAg,,@박세빈-e7w,이 강의 없었으면 전 죽으러 갔습니다ㅜㅜ 너무 감사해요 ㅜㅜ,1,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugwf5PXpLbY3ct9Wz1R4AaABAg,,@노랑이-game,최고최고,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwNZykPLR1ovPoEG2x4AaABAg,,@랄랄루-v1b,3:31:58 여기까지,0,8개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgylaJdmh9ZIHUk6kYN4AaABAg,,@JoongAhn127,6:20:53 부터 저만 그런지 모르겠지만 영상이 좀 밀린건지 뭔가 좀 이상하네용 ㅎㅎ 알려드립니다!,0,1년 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxKmsut3SE-wa4a_eV4AaABAg,,@user-gu8bt9rs9i,시작!,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugx43TQMAqvbDKH73Ut4AaABAg,,@무-u4y,딕셔너리 2:13:46,0,1개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxDUWKz1itr7bzgJAB4AaABAg,,@JDG-g7z,"조코딩님 일단 초심자입장에서 너무감사합니다라고 말씀시작하겠습니다
하지만 문제가있습니다
패키지부분부터 뭔가 편집이안맞는느낌이듭니다
아무리봐도 뭔가더 헷갈려서 어느순간엔 그냥 귀로만듣게되요 그부분은..",1,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzsErLTa1uk37-yvIl4AaABAg,,@노랑이-game,~~대박~~,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgySEUIXOVBOCOEM0WZ4AaABAg,,@한울youtube-n2h,1:15:04 1:28:45,0,4일 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwbBY6vxUsIGulo9fF4AaABAg,,@lsjdlsl-l4l,23:13 파이썬 설치,0,2개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugxttb1rNtijzZOFfGJ4AaABAg,,@efefaw457,믿읍니다 에이맨....,0,4개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzcGT3CPyVPv5sYdAJ4AaABAg,,@InsightInno,일 때문에 파이썬을 배우려고 하는데 컴퓨터언어 자체를 처음 배우는데 이걸로 처음으로 배우면 되나요?? 이걸 다 보고 나면 어떤 영상으로 가야 하나요?,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwzBNoIN-1uFq7qVPd4AaABAg,,@kid4310,"초반 30분에 대한 이해도가 필요했는데, 굳이다요",2,4개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugyt6t67TjUBZ0U715Z4AaABAg,,@hyunee9012,공부해야 하는데!!,1,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyweRxsT4SAYiTsurV4AaABAg,,@JoongAhn127,"5:17:41 charmap codec 문제가 나왔는데 이문제 또한 한글이 호환이 안되어 encoding=""UTF-8"" 을 사용하니 문제가 사라졌습니다!",2,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwDLJGxTQxGiQIytz94AaABAg,,@COTTERSH,"1일차 < 52:00
2일차 < 1:18:00",1,9개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugy25d2WEglXMQfmfVB4AaABAg,,@이선경-t3j,"파이썬 이제야 기초시작하는데, 연습 문항을 입력 해 두신건가요?  타이핑 하며 영상 따라가기가 속도가 버거워서요~ 어디서 다운 받을 수 있을까요?",0,2개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyCRn8IdnhXVeYtvRx4AaABAg,,@잉크나라-Howl,"초보 컴퓨터 배우는데!!! 공부시작을 해보고 싶은데!!
책주면 기분도 좋을꺼같은데!!
공부는 조코딩인거같은데!!",0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwOJAwUt8Bh_d7hjZF4AaABAg,,@KimCheomZ,1:33:00 이어보기,0,2개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugyo7Yfq0V3ltm9r_4B4AaABAg,,@enos9149,"사랑하는 쌍둥이 아이들을 키우는 아버지로서, 파이썬 프로젝트 공부에 대한 다짐을 이렇게 적어봅니다:
""아빠의 두 눈동자처럼 소중한 우리 쌍둥이들아, 너희를 위해 아빠가 새로운 도전을 시작한다. 파이썬 프로젝트 공부, 이것은 단순한 코딩 공부가 아니야. 이는 너희의 미래를 위한 아빠의 투자란다.
밤늦게 젖병을 물리며 코딩하고, 기저귀 갈며 알고리즘을 생각하겠어. 너희가 잠든 사이 조용히 키보드를 두드리며, 너희의 웃음소리만큼 아름다운 코드를 만들어낼 거야.
때론 힘들겠지. 너희를 돌보며 공부하는 게 쉽지만은 않겠지. 하지만 너희가 첫 걸음마를 뗄 때처럼, 나도 한 걸음 한 걸음 나아갈 거야. 넘어져도 다시 일어나고, 에러가 나도 다시 도전하며.
이 공부로 더 나은 미래를, 더 넓은 기회를 너희에게 줄 수 있길 바란다. 너희가 자랑스러워할 아빠가 되고 싶어. 그리고 언젠가 너희와 함께 멋진 프로젝트를 만들 그 날을 꿈꾸며, 오늘도 힘차게 시작해본다.",1,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzcFBqv2n_MBvW5KmB4AaABAg,,@jwpn5237,2:00:00 까지,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugy_aV498ixUlLSHz2h4AaABAg,,@나이스샷-v2n,진짜 gpt는 혁명임 ㅋㅋㅋ,0,2주 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugzf1eH7hZ6j0XSDnQN4AaABAg,,@yshw-q4d,제가 게임개발자가 꿈인데 파이썬을 가장 먼저 배워보려고 합니다. 적절한 선택이겠죠?,1,3개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,AKqL25OVXn4AL5wsDaBgjM,Ugzf1eH7hZ6j0XSDnQN4AaABAg,@Euskn,언리얼 배우세요. 유니티는 변별력이 없고 대기업 중견은 다 언리얼 씁니다. 언어는 c++이나 c#,0,3개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxJl5-n9fNeXPl0Uil4AaABAg,,@user-rk6hi4pl5x,51:50 까지,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxW4fEt773D-hHlWz54AaABAg,,@kaka-d6p,56:20 1일차 학습,0,6개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzsHL2BFcE_p_MPUhF4AaABAg,,@이다경-3t1h,질문있습니다!!! 5:29:35 에서 .\chapter4\를 어떻게 1초만에 작성하신 거죠? 단축키가 있는 건가요?,0,3개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzB-u7GyfgXDXnvAIF4AaABAg,,@강블리-n5p,조코딩님 판다스 강의는 없을까요??ㅠㅠ,0,6개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyRRjqWgf-UQT_JYo94AaABAg,,@jwpn5237,1:26:23 까지,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyhCW1fqApNTIE0apV4AaABAg,,@채널만들기이름입니다,1:57:11,1,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugzaonmw9_-USZlZrsF4AaABAg,,@홍시-c9s,울 아들 녀석 공부 게임만 하는게 컴 프로그램이 어떤지 맛을 보여주고 싶군요..물론 저도 보고요 ^^,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzBFkxLGAJu5u_mowR4AaABAg,,@gsmwSKC,02:55:04 배우는 입장에서 감히 비유하자면 컴퓨터에 특정 프로그램을 '바로가기' 만드는 개념과 비슷할까요?,0,8개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyHLcwTkNAOFxVAta14AaABAg,,@시공의유랑아,"40년전 베이직 배웠었는데
일주일 가능하려나",1,8개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzsXCfPSOhH2U9I-jZ4AaABAg,,@이다경-3t1h,질문있습니다!!! 7:25:43 에서 우측상단 Run~을 누르면 되는데 왜 터미널에서 python .\sub~를 직접 치신 건가요?,0,3개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxPG2FB7mbXi6kMm8p4AaABAg,,@CodingJoJo,Chat GPT 믿고 알려주는대로 했는데도 안바뀌는데 진짜 미치겠네요 누구 아시는분 댓글좀 달아주세요...,0,1개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwGVFKWebftcAYZP8Z4AaABAg,,@스카랑핑키랑,조코딩님의 채널우 며칠전에 알게 되면서 예전동영상도 보면서 열심히 하고 있었는데요.지금 코딩을 시작하려고 파이썬도 다운로드받고 윈도우에 cmd로 명령실행도하고 vscode로 개인적으로 공부하고 있었는데요. 함수들어가니까 명령어가 틀린건 없는데 그동안 없었던 에러가 계속 떠서 컴터에서 파이썬도 삭제하고 vs코드도 삭제하고 다를 사이트에서 다운받았던 것들도 다 삭제하고 새로 시작하려고하니까 전에 되던 부분까지 안돼고 cmd에서 실행넣는데도 케라스나 넘피 같은 건들이 다 에러가 떠서 총체적 난국을 격고있어요ㅠㅠ 맨땅에 해딩하고있는데 열심히 하고있었는데 왠종일 삭제해도 지워지지도 않는 프로그램땜시 포기하고싶어져여ㅜㅜ  어떻게 해야할지 도와주세요.. 이렇게 밤을 새서 혼자 고민하고있습니다ㅠㅠ,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyfGnDRMaT4b0gIN7t4AaABAg,,@아아-i6e,"1:18:00 , 1:20:43, 1:23:52, 1:28:20",0,7개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugy3i3O3Ff7MAKaFJbV4AaABAg,,@류용호-c1p,2:23:12 4:35:11,0,1년 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwNPQ7I8HfjQ83mKWF4AaABAg,,@박주니-d7l,"어려운 부분
 4:44:50
4:55:06 여기서 b는 none 이면서, print(b)를 하면 왜 [1,2,3,4]가 나오는지 이해가 안갑니다..",0,10개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyTEIozUVKRqMb4rcx4AaABAg,,@JoongAhn127,"encoding-""utf-8"" 쓸때 소문자로 써도 제대로 작성되는데 utf의 소,대문자는 상관이 없는건가용?",0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxPVEwNo6lv9AIcW8V4AaABAg,,@mentalrich__,안녕하세요. mac을 쓰고 있는데 파이썬 설치 할때 ADD python 옵션이 없습니다. 그냥 해도 될까요?,1,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyPfC3Ck-CCSX5cGKZ4AaABAg,,@tem4rary,25.04.16 51:53 까지 공부 updated,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,AGxnzL9pGvZAGy2br2auKj,UgyPfC3Ck-CCSX5cGKZ4AaABAg,@tem4rary,1:34:19 초 까지 upper 공부중,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,AGxnzL9pGvZAGy7ilysk9F,UgyPfC3Ck-CCSX5cGKZ4AaABAg,@tem4rary,1:46:38 서랍장,0,7개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,AGxnzL9pGvZAH-FYIIcVl3,UgyPfC3Ck-CCSX5cGKZ4AaABAg,@tem4rary,2:01:06 자료형 2장 들어감,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyrlqCssJlU0tvdTyl4AaABAg,,@JangoD-rl9zz,35:00 다운로드없이파이썬실행,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyiHSsrz-FuJFGuYpd4AaABAg,,@냠냠쩝-h3u,1일차 : 3:04:24,0,5개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyYa55BaIVeX6HiRrJ4AaABAg,,@GyuFX,2:33:00,0,4개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugw1qJJ4AVdN2_TgHcl4AaABAg,,@아아-i6e,"제가 학교에서는 구글 코랩을 사용하는 데, visual studio랑 다른 점들이 있을까요?",0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzHEwIke3LK5CijMB54AaABAg,,@쌈바-r1t,21:15 파이썬 설치_250617,0,5개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugx0XOiH1PNKJ-Em41V4AaABAg,,@longtailmonkey,"파이썬을 공부하고 싶어요! 이번 기회를 통해 기본부터 차근차근 배워보려고 합니다. 데이터 분석이나 웹 개발 등 다양한 분야에서 파이썬을 활용할 수 있어서 매력적이에요. 매일 조금씩 공부하면서 실력을 쌓아가겠습니다. ""Do it! 점프 투 파이썬"" 책을 통해 체계적인 학습을 할 수 있다면 정말 좋겠어요. 파이썬의 매력에 빠져서 더 멋진 프로그래머가 되는 그날까지 화이팅입니다!",0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugx2SUeIe0MIhfGkHdl4AaABAg,,@Yoom_e,1:24:02 2:26:46 2:35:58 3:57:10 5:01:22 5:28:33,0,10개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzTIRbY-K0rv_KD69x4AaABAg,,@와샌주,1:22:28,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzCK9wGyLazGK5XDMt4AaABAg,,@마즘,1일차 1:03:30,0,5개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxXQHOVIXaTzi7v4uZ4AaABAg,,@tunaia,"1:53:18, 3:21:00 4:18:30 4:40:01, 5:34:30",0,6개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwZjMq73Y6VcsNZTid4AaABAg,,@arrangedking1737,1:17:47,0,9개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugw0NgjT3yuA_8bnbrh4AaABAg,,@root-c8n,1:15:49,0,9개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwL-0AboljZ-hcFc0Z4AaABAg,,@청토니,1:44:08,0,9개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugw9cfBYSPu90jiRNZx4AaABAg,,@나-z4d3t,1:22:05,0,8개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugwzxp6WK2d_1b2lsx54AaABAg,,@눈뽀송,3:47:19,0,8개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwIv2cGDEq7xxPT8oJ4AaABAg,,@True_e-t9k,6:44:08,0,5개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwA5ww-i1K-4isu0IV4AaABAg,,@tbwhwqkq,1:19:55,1,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwGXL2MpZy22DeJ3Pp4AaABAg,,@sulwha8759,1:18:46,0,7개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyhddZLQ8mXnS3aclp4AaABAg,,@sy-nl3qf,4:18:30,0,4개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugw_Onry6HhzzmfIfbh4AaABAg,,@박정우-f2g,1:13:19,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugw23q-hJQSIE-xUZDd4AaABAg,,@attention2595,7:56:21,0,5개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugw22Kz4IUayHyXPyax4AaABAg,,@펩시천국,4:18:30,0,1개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwgERdS31gEzcToIxF4AaABAg,,@sir_jeong,1:16:56,0,6개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugy5jj4cMb1Uj7zUF654AaABAg,,@2025회계사가됐다,1:24:52,0,3개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugx11-GYYpdqBFEzNsR4AaABAg,,@asdzxc1060,6:48:35,0,1개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugzy68LqjDVCFdewULt4AaABAg,,@장하준-i2r,2:56:20,0,2개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxXsgJmi1V5j7THMcZ4AaABAg,,@신시-d8h,1:13:09,0,1개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugx4HU5r1HI8UJrwckB4AaABAg,,@Anilalily,어우 보고 있는데 함수에서 진짜 포기할 것 같음....,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwqLGvdJ16BHfnXTWJ4AaABAg,,@DEulga,3:30:20,0,8개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxzePyrJPHnoR-MJ6R4AaABAg,,@patatomatochip,2:27:29,0,3개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxQ02qycMbOyy-1vy94AaABAg,,@탈탈-s9s,1:31:30,0,9개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwnihxuKAkK4wuhuCB4AaABAg,,@갈색눈동자-p2w,혹시 함수 안에 while이나 for을 넣을 수 잇나요???,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugz2rv8nfOHBoAZR87d4AaABAg,,@아리-d2k,2:50:22,0,8개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgydB3FdPR8MndFGab54AaABAg,,@ROOKIEROOKIE777,2:59:34,0,8개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgzJCyqDIo7T8VkFILN4AaABAg,,@이하-r6d,1:09:26,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwuCLwtg0F0SuABbMh4AaABAg,,@skeofn,1:28:14,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugx3GQ8-YThEYcKaPSJ4AaABAg,,@고래밥18,1:25:51,0,4개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyBmHit5fJiFf-NxKt4AaABAg,,@까마귀-j7w,1:25:00,0,2개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugx28f2TCS4unAY90qJ4AaABAg,,@user-me6ot5fb5u,1:27:00,0,5개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwX5NUren5kvHkiPJp4AaABAg,,@손정호-t9t,1:10:14,0,1년 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxLuwZ3cmrXH1hwLzl4AaABAg,,@shouting252,5:29:21,0,1년 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxcM_lHJnuegIm0ur94AaABAg,,@원섭-g7r,1:34:00,0,8개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxTGudFi413o2Wsj1d4AaABAg,,@이름모름-g8v,1:28:00,0,7개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgyV0Epe2ApA3BZuDtt4AaABAg,,@RidenFly_Channel,2:25:31 아끼위끼가 무슨뜻인가요?,0,11개월 전(수정됨),2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugy-fY9zo6LGArZskPx4AaABAg,,@user-ib5ut7ru1z,1:21:25,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,Ugzu0si58IvQep-EnXB4AaABAg,,@sylver0923,맥북에서 인스톨 하는 방법은 어디에서 찾으면 도리까요? .. 알려주세요! ㅠㅠ,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgwVAjQ_fPUyjqwOoUx4AaABAg,,@hyunjoonglim8982,3:04:20,0,8개월 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,UgxKCbErAzh2UVw_CRt4AaABAg,,@황성준-i6u,2:58:00 변수 데이터 개념,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,A7GIrI15xDdA7GNZ0S1HpB,UgxKCbErAzh2UVw_CRt4AaABAg,@황성준-i6u,3:26:06 elif,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,A7GIrI15xDdA7GPKyx8R8I,UgxKCbErAzh2UVw_CRt4AaABAg,@황성준-i6u,3:39:54 +=1,0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,A7GIrI15xDdA7GPdg1l9mk,UgxKCbErAzh2UVw_CRt4AaABAg,@황성준-i6u,"3:41:39 while 은 true 이면 계속 거기서 돌고 , False 이면 빠져나간다",0,1년 전,2025-11-20 13:13:20
ftQZo7XaTOA&t=1231s,A7GIrI15xDdA7GWDPCY3cN,UgxKCbErAzh2UVw_CRt4AaABAg,@황성준-i6u,4:13:42 end함수,0,1년 전,2025-11-20 13:13:20
