video_id,comment_id,author,content,parent_comment_id,likes,created_time,collection_time,valid_from_time,valid_to_time
T6z-0dpXPvU,Ugx0f5JkLgOpRBWzajl4AaABAg,@illlij1ll,2025년에 정주행 중입니다!,,5,9개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugy8_NJC4EzpPatW9Xp4AaABAg,@jaesungyang5490,먼저 기본 파이썬 강의 다 보고 복습 할수있게 1분 영상으로 보니 정리가 참 잘 되었습니다. 강의 항상 감사합니다.,,7,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugx63Cd3GC1mrFzYU0x4AaABAg,@TW9,복습 드가보자,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzH6DsCT4qAHTy-uHR4AaABAg,@타스-g6z,잘봤습니다b,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgyVuPS9mNzuSSklsUR4AaABAg,@송슈슉,나의 우상..나의 희망... 사랑합니다,,1,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgyrEbIw2fqL62PyDod4AaABAg,@건호김-t1f,36:03 리스트 튜플 셋 딕셔러니,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugx8y4XIGOzvdDQ7oGx4AaABAg,@head3384,6시간 강의를 들은 이후에 이 강의를 보고 있는데요 앞에서 놓쳤던 개념을 다시 잡을 수 있는거 같아서 굉장히 좋아요! 선생님 보고 열심히 해보겠습니다!,,4,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzRegiUE6ouJotTPoN4AaABAg,@sside4708,"컴공과 들어갔다가 처음에 배운 C언어에 멘붕이왔던 기억이 나네요ㅋㅋ
졸업은 했는데 도저히 이걸로 먹고살 자신이 없어서 단순사무직으로 일하고 있습니다.
C언어 익히기는 실패했지만 파이선 열심히 공부해보겠습니다!",,2,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwVkOFb9P24-CfW2Ed4AaABAg,@RobotVisionn,1:23:19 책갈피!,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugye4wULkYkMGlEPf2x4AaABAg,@kp6ty,감사합니다 준비중인 시험에 파이썬이 많이 나오는데 이제 감은 잡혀요,,0,10개월 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgyVRpLYH8Z_KpZSC-N4AaABAg,@남원경-x5h,세상을 아름답게 코딩하시는 나도 코딩님께 진심으로 경의를 표합니다.,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzsDpdie2GlXfGDiyt4AaABAg,@으니0103,7:31 연산자:hands-yellow-heart-red:,,1,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgyF1M0uyjUHO3WzvmV4AaABAg,@kikikikii,"데이터 분석을 공부하고 싶어서 파이썬과 친해져야하는데 이렇게 쉽게 설명해주시니 감사할 따름이네요 ㅠㅠ 지금도 내일 배움 카드로 다른 강의도 듣고 있지만, 훨씬 간단히 배울 수 있는 것 같아요! 감사합니다!!!!",,8,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxRwQ4Xl7bwVqKNyvd4AaABAg,@아거더어,"24/09/08 16:36
24/09/09 28:41
24/09/11 45:11",,3,1년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwOl6HH_7tnlyK6IoB4AaABAg,@범퍼카18년무사고,1:22:40 집가서 b1 b2만 출력하면 무슨 형태로 나오는지 확인해보기,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzGYcirHkLWwNcbZ8B4AaABAg,@gomiyo,62번까지 있는듯 합니다. 지금 30번째 중이예요,,0,1년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgyVW9fQFZ-SUYzQuQB4AaABAg,@호동-f5w,"2:59 자막에 불리한 자료형이라고 써져 있는데 오타인거 같아요!
잘보고 있어요. 영상 감사합니다!",,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgwGZ41-KGOUgQL4duJ4AaABAg,@user-fw6th8xb7f,완강,,0,2년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxiqKa-IGp7FdZQi3B4AaABAg,@o3ocae,"선생님 제가 시험 치느라 시간도 부족한데 이렇게 중요한 부분만 올려주시니 정말 감사해요^^
완강할게요!",,6,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgzmKtC7izBFEcgSD2t4AaABAg,@hpc917,31:44 딕셔너리,,0,3년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,Ugw3PXVF1csDXtnWsx14AaABAg,@sml221,1:35:34 ㅇㄷ,,0,1년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
T6z-0dpXPvU,UgxWDF2XwIV3A5fI3Wl4AaABAg,@test-ek4gn,아… 파이썬을 이렇게 쉽게.. 그저빛..❤ 혹시 자바도 계획 있으신가요...?,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
