video_id,comment_id,author,content,parent_comment_id,likes,created_time,collection_time,valid_from_time,valid_to_time
3R6vFdb7YI4,UgzjdKUIHWRDkqD3kYp4AaABAg,@송재민-s6s,14:55 문자열 쉽게 입력,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzIWwZY6jPbWhAYQgl4AaABAg,@이정윤-j3o,9:02 책갈피,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugwef0bA010HvmSInvh4AaABAg,@berhana1362,15:39 ㅇㄷ,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugzh1LUeDQ8mm_Evw4J4AaABAg,@rmteltmtmnc,25:37 요약,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgwiDKW6GrvfNfaVPSN4AaABAg,@quotient2801,"22:07 영상에 설명되진 않았지만 a[-1] 굉장히 편리해 보이네요.
리스트의 개수와 상관없이 맨 마지막 값을 불러오니까...",,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgysjX3IZR3QvPPqGE14AaABAg,@backsansu1,조코딩님 터미널에 2:python라고 되여있는데 전 1:python 이라고 되있어요. 괜찬나요?,,1,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,Ugy24tGFUy8Y0lpdZQl4AaABAg,@eunyoungjang8027,안녕하세요! 강의 잘 들었습니다. 혹시 맨 마지막에 알려주신 리스트에서… Remove 나 delete 함수는 하나의 변수만 지울 수 있나요?,,0,3년 전(수정됨),2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgxEeievcaUdXc2ug-t4AaABAg,@altarimu9632,16:11 10칸의 공백이 생기는게 아니라 넣으려는 문자포함 10칸이 생기는거 아닌가요,,0,4년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgyTSkc0f4TCIZSrCOZ4AaABAg,@miha8-4-8,안녕하세요  저는 중1인데  러시아에서 사는데 이 조코딩님 영상 보면서 너무 친절하시구 잘 알으켜주셔서  감사인사 드립니다 !!!!!!(제가 위국에 살아서 틀리게 쓰면 죄송합니다),,6,5년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
3R6vFdb7YI4,UgzQs6FT2PZmyuiX1uZ4AaABAg,@리-g9c,중요한 부분 10:37,,0,3년 전,2025-11-26 17:43:06,2025-11-26 17:43:06,
